transaction_id,customer_id,date,type,category,amount,balance_after
TXN000014_CUST0047,CUST0047,2026-04-04,debit,groceries,243,163801
TXN000015_CUST0047,CUST0047,2026-04-06,debit,groceries,2073,161728
TXN000016_CUST0047,CUST0047,2026-04-07,debit,groceries,801,160927
TXN000017_CUST0047,CUST0047,2026-04-10,debit,groceries,1229,159698
TXN000018_CUST0047,CUST0047,2026-04-11,debit,p2p,423,159275
TXN000019_CUST0047,CUST0047,2026-04-14,debit,groceries,981,158294
TXN000020_CUST0047,CUST0047,2026-04-17,debit,groceries,1652,156642
TXN000021_CUST0047,CUST0047,2026-04-20,debit,rent,9443,147199
TXN000022_CUST0047,CUST0047,2026-04-27,debit,entertainment,1632,145567
TXN000023_CUST0047,CUST0047,2026-04-29,debit,p2p,1193,144374
TXN000024_CUST0047,CUST0047,2026-04-30,debit,groceries,1956,142418
TXN000025_CUST0047,CUST0047,2026-05-03,credit,salary,84414,226832
TXN000026_CUST0047,CUST0047,2026-05-03,debit,utility_bill,1070,225762
TXN000027_CUST0047,CUST0047,2026-05-05,debit,p2p,1693,224069
TXN000028_CUST0047,CUST0047,2026-05-05,debit,rent,6109,217960
TXN000029_CUST0047,CUST0047,2026-05-06,debit,utility_bill,1728,216232
TXN000030_CUST0047,CUST0047,2026-05-07,debit,groceries,512,215720
TXN000031_CUST0047,CUST0047,2026-05-08,debit,utility_bill,1197,214523
TXN000032_CUST0047,CUST0047,2026-05-09,debit,entertainment,712,213811
TXN000033_CUST0047,CUST0047,2026-05-14,debit,utility_bill,565,213246
TXN000034_CUST0047,CUST0047,2026-05-25,debit,utility_bill,1424,211822
TXN000035_CUST0047,CUST0047,2026-05-31,debit,p2p,1130,210692
TXN000036_CUST0047,CUST0047,2026-06-03,credit,salary,87032,297724
TXN000037_CUST0047,CUST0047,2026-06-03,debit,entertainment,914,296810
TXN000038_CUST0047,CUST0047,2026-06-05,debit,rent,6864,289946
TXN000039_CUST0047,CUST0047,2026-06-06,debit,p2p,978,288968
TXN000040_CUST0047,CUST0047,2026-06-08,debit,utility_bill,467,288501
TXN000041_CUST0047,CUST0047,2026-06-09,debit,p2p,2316,286185
TXN000042_CUST0047,CUST0047,2026-06-11,debit,p2p,1664,284521
TXN000043_CUST0047,CUST0047,2026-06-25,debit,utility_bill,1626,282895
TXN000044_CUST0047,CUST0047,2026-06-30,debit,entertainment,2209,280686
TXN000045_CUST0047,CUST0047,2026-07-03,credit,salary,85215,365901
TXN000046_CUST0047,CUST0047,2026-07-04,debit,utility_bill,1555,364346
TXN000047_CUST0047,CUST0047,2026-07-05,debit,groceries,2343,362003
TXN000048_CUST0047,CUST0047,2026-07-06,debit,p2p,1404,360599
TXN000049_CUST0047,CUST0047,2026-07-09,debit,entertainment,734,359865
TXN000050_CUST0047,CUST0047,2026-07-10,debit,p2p,1711,358154
TXN000051_CUST0047,CUST0047,2026-07-13,debit,utility_bill,205,357949
TXN000052_CUST0047,CUST0047,2026-07-16,debit,p2p,636,357313
TXN000053_CUST0047,CUST0047,2026-07-17,debit,entertainment,651,356662
TXN000054_CUST0047,CUST0047,2026-07-19,debit,p2p,2380,354282
TXN000055_CUST0047,CUST0047,2026-07-20,debit,rent,5579,348703
TXN000056_CUST0047,CUST0047,2026-07-23,debit,p2p,1415,347288
TXN000057_CUST0047,CUST0047,2026-07-24,debit,groceries,2004,345284
TXN000058_CUST0047,CUST0047,2026-07-26,debit,entertainment,1075,344209
TXN000059_CUST0047,CUST0047,2026-07-27,debit,groceries,272,343937
TXN000060_CUST0047,CUST0047,2026-07-30,debit,p2p,834,343103
TXN000061_CUST0047,CUST0047,2026-07-31,debit,groceries,475,342628
TXN000062_CUST0047,CUST0047,2026-08-03,credit,salary,84058,426686
TXN000063_CUST0047,CUST0047,2026-08-04,debit,utility_bill,1006,425680
TXN000064_CUST0047,CUST0047,2026-08-06,debit,utility_bill,1923,423757
TXN000065_CUST0047,CUST0047,2026-08-10,debit,entertainment,349,423408
TXN000066_CUST0047,CUST0047,2026-08-11,debit,utility_bill,820,422588
TXN000067_CUST0047,CUST0047,2026-08-17,debit,utility_bill,1061,421527
TXN000068_CUST0047,CUST0047,2026-08-20,debit,entertainment,1789,419738
TXN000069_CUST0047,CUST0047,2026-08-22,debit,groceries,606,419132
TXN000070_CUST0047,CUST0047,2026-08-23,debit,groceries,341,418791
TXN000071_CUST0047,CUST0047,2026-08-27,debit,entertainment,2349,416442
TXN000001_CUST0048,CUST0048,2026-03-01,credit,gig_payout,9324,10459
TXN000002_CUST0048,CUST0048,2026-03-01,debit,groceries,298,10161
TXN000003_CUST0048,CUST0048,2026-03-02,credit,gig_payout,3245,13406
TXN000004_CUST0048,CUST0048,2026-03-03,debit,p2p,913,12493
TXN000005_CUST0048,CUST0048,2026-03-05,debit,groceries,1383,11110
TXN000006_CUST0048,CUST0048,2026-03-05,debit,rent,5022,6088
TXN000007_CUST0048,CUST0048,2026-03-06,debit,entertainment,2317,3771
TXN000008_CUST0048,CUST0048,2026-03-08,debit,groceries,962,2809
TXN000009_CUST0048,CUST0048,2026-03-12,debit,utility_bill,2135,674
TXN000010_CUST0048,CUST0048,2026-03-17,debit,utility_bill,155,519
TXN000011_CUST0048,CUST0048,2026-03-23,credit,gig_payout,2446,2965
TXN000012_CUST0048,CUST0048,2026-03-24,credit,gig_payout,3520,6485
TXN000013_CUST0048,CUST0048,2026-03-25,debit,utility_bill,968,5517
TXN000014_CUST0048,CUST0048,2026-03-26,debit,entertainment,660,4857
TXN000015_CUST0048,CUST0048,2026-03-27,debit,utility_bill,2436,2421
TXN000016_CUST0048,CUST0048,2026-03-29,debit,entertainment,1930,491
TXN000017_CUST0048,CUST0048,2026-04-12,credit,gig_payout,7089,7580
TXN000018_CUST0048,CUST0048,2026-04-14,debit,utility_bill,175,7405
TXN000019_CUST0048,CUST0048,2026-04-15,debit,p2p,649,6756
TXN000020_CUST0048,CUST0048,2026-04-16,debit,groceries,443,6313
TXN000021_CUST0048,CUST0048,2026-04-18,debit,p2p,1785,4528
TXN000022_CUST0048,CUST0048,2026-04-21,debit,p2p,1179,3349
TXN000023_CUST0048,CUST0048,2026-04-25,debit,p2p,1501,1848
TXN000024_CUST0048,CUST0048,2026-04-26,debit,groceries,1689,159
TXN000025_CUST0048,CUST0048,2026-04-30,credit,gig_payout,3130,3289
TXN000026_CUST0048,CUST0048,2026-04-30,debit,entertainment,798,2491
TXN000027_CUST0048,CUST0048,2026-05-01,debit,entertainment,543,1948
TXN000028_CUST0048,CUST0048,2026-05-07,debit,utility_bill,1896,52
TXN000029_CUST0048,CUST0048,2026-05-09,credit,gig_payout,6733,6785
TXN000030_CUST0048,CUST0048,2026-05-11,debit,p2p,2322,4463
TXN000031_CUST0048,CUST0048,2026-05-17,debit,groceries,1715,2748
TXN000032_CUST0048,CUST0048,2026-05-18,debit,p2p,894,1854
TXN000033_CUST0048,CUST0048,2026-05-19,debit,utility_bill,645,1209
TXN000034_CUST0048,CUST0048,2026-05-25,credit,gig_payout,5330,6539
TXN000035_CUST0048,CUST0048,2026-05-26,debit,entertainment,2183,4356
TXN000036_CUST0048,CUST0048,2026-05-29,debit,utility_bill,1729,2627
TXN000037_CUST0048,CUST0048,2026-05-31,debit,p2p,285,2342
TXN000038_CUST0048,CUST0048,2026-06-01,credit,gig_payout,3960,6302
TXN000039_CUST0048,CUST0048,2026-06-01,debit,utility_bill,2076,4226
TXN000040_CUST0048,CUST0048,2026-06-03,debit,entertainment,913,3313
TXN000041_CUST0048,CUST0048,2026-06-05,credit,gig_payout,6990,10303
TXN000042_CUST0048,CUST0048,2026-06-05,debit,rent,9228,1075
TXN000043_CUST0048,CUST0048,2026-06-07,debit,p2p,601,474
TXN000044_CUST0048,CUST0048,2026-06-16,debit,p2p,448,26
TXN000045_CUST0048,CUST0048,2026-06-23,credit,gig_payout,7952,7978
TXN000046_CUST0048,CUST0048,2026-06-24,debit,utility_bill,345,7633
TXN000047_CUST0048,CUST0048,2026-06-27,debit,p2p,558,7075
TXN000048_CUST0048,CUST0048,2026-06-28,debit,groceries,2488,4587
TXN000049_CUST0048,CUST0048,2026-06-29,debit,utility_bill,621,3966
TXN000050_CUST0048,CUST0048,2026-07-01,debit,p2p,939,3027
TXN000051_CUST0048,CUST0048,2026-07-03,debit,utility_bill,664,2363
TXN000052_CUST0048,CUST0048,2026-07-04,credit,gig_payout,2146,4509
TXN000053_CUST0048,CUST0048,2026-07-04,debit,entertainment,1396,3113
TXN000054_CUST0048,CUST0048,2026-07-05,debit,utility_bill,2470,643
TXN000055_CUST0048,CUST0048,2026-07-28,credit,gig_payout,6348,6991
TXN000056_CUST0048,CUST0048,2026-07-29,debit,utility_bill,2480,4511
TXN000057_CUST0048,CUST0048,2026-07-31,debit,groceries,2145,2366
TXN000058_CUST0048,CUST0048,2026-08-01,debit,entertainment,1229,1137
TXN000059_CUST0048,CUST0048,2026-08-03,credit,gig_payout,3837,4974
TXN000060_CUST0048,CUST0048,2026-08-09,debit,utility_bill,2281,2693
TXN000061_CUST0048,CUST0048,2026-08-11,debit,utility_bill,1502,1191
TXN000062_CUST0048,CUST0048,2026-08-19,debit,p2p,1170,21
TXN000063_CUST0048,CUST0048,2026-08-24,credit,gig_payout,6255,6276
TXN000064_CUST0048,CUST0048,2026-08-27,debit,entertainment,817,5459
TXN000001_CUST0049,CUST0049,2026-03-02,credit,salary,48070,53186
TXN000002_CUST0049,CUST0049,2026-03-02,debit,p2p,389,52797
TXN000003_CUST0049,CUST0049,2026-03-19,debit,p2p,354,52443
TXN000004_CUST0049,CUST0049,2026-03-21,debit,entertainment,781,51662
TXN000005_CUST0049,CUST0049,2026-03-24,debit,groceries,886,50776
TXN000006_CUST0049,CUST0049,2026-03-25,debit,groceries,1555,49221
TXN000007_CUST0049,CUST0049,2026-03-28,debit,p2p,2227,46994
TXN000008_CUST0049,CUST0049,2026-03-30,debit,utility_bill,2138,44856
TXN000009_CUST0049,CUST0049,2026-03-31,debit,utility_bill,1998,42858
TXN000010_CUST0049,CUST0049,2026-04-02,credit,salary,49647,92505
TXN000011_CUST0049,CUST0049,2026-04-03,debit,groceries,502,92003
TXN000012_CUST0049,CUST0049,2026-04-05,debit,entertainment,2253,89750
TXN000013_CUST0049,CUST0049,2026-04-05,debit,rent,8679,81071
TXN000014_CUST0049,CUST0049,2026-04-10,debit,groceries,2011,79060
TXN000015_CUST0049,CUST0049,2026-04-20,debit,rent,8815,70245
TXN000016_CUST0049,CUST0049,2026-04-21,debit,p2p,598,69647
TXN000017_CUST0049,CUST0049,2026-04-23,debit,utility_bill,2166,67481
TXN000018_CUST0049,CUST0049,2026-04-26,debit,entertainment,894,66587
TXN000019_CUST0049,CUST0049,2026-04-27,debit,p2p,1334,65253
TXN000020_CUST0049,CUST0049,2026-04-28,debit,groceries,1688,63565
TXN000021_CUST0049,CUST0049,2026-04-29,debit,p2p,1217,62348
TXN000022_CUST0049,CUST0049,2026-05-02,credit,salary,49471,111819
TXN000023_CUST0049,CUST0049,2026-05-02,debit,utility_bill,156,111663
TXN000024_CUST0049,CUST0049,2026-05-05,debit,p2p,1355,110308
TXN000025_CUST0049,CUST0049,2026-05-05,debit,rent,3303,107005
TXN000026_CUST0049,CUST0049,2026-05-06,debit,entertainment,2233,104772
TXN000027_CUST0049,CUST0049,2026-05-09,debit,entertainment,235,104537
TXN000028_CUST0049,CUST0049,2026-05-11,debit,p2p,1696,102841
TXN000029_CUST0049,CUST0049,2026-05-14,debit,p2p,926,101915
TXN000030_CUST0049,CUST0049,2026-05-17,debit,utility_bill,1777,100138
TXN000031_CUST0049,CUST0049,2026-05-20,debit,p2p,1846,98292
TXN000032_CUST0049,CUST0049,2026-05-20,debit,rent,6030,92262
TXN000033_CUST0049,CUST0049,2026-05-23,debit,utility_bill,805,91457
TXN000034_CUST0049,CUST0049,2026-05-26,debit,groceries,1785,89672
TXN000035_CUST0049,CUST0049,2026-05-27,debit,groceries,730,88942
TXN000036_CUST0049,CUST0049,2026-05-29,debit,p2p,2495,86447
TXN000037_CUST0049,CUST0049,2026-05-31,debit,p2p,629,85818
TXN000038_CUST0049,CUST0049,2026-06-01,debit,entertainment,1044,84774
TXN000039_CUST0049,CUST0049,2026-06-02,credit,salary,47894,132668
TXN000040_CUST0049,CUST0049,2026-06-03,debit,entertainment,1102,131566
TXN000041_CUST0049,CUST0049,2026-06-06,debit,entertainment,855,130711
TXN000042_CUST0049,CUST0049,2026-06-11,debit,entertainment,461,130250
TXN000043_CUST0049,CUST0049,2026-06-12,debit,p2p,2256,127994
TXN000044_CUST0049,CUST0049,2026-06-13,debit,p2p,547,127447
TXN000045_CUST0049,CUST0049,2026-06-14,debit,groceries,1063,126384
TXN000046_CUST0049,CUST0049,2026-06-17,debit,p2p,2500,123884
TXN000047_CUST0049,CUST0049,2026-06-20,debit,rent,4371,119513
TXN000048_CUST0049,CUST0049,2026-06-21,debit,utility_bill,536,118977
TXN000049_CUST0049,CUST0049,2026-06-23,debit,groceries,1674,117303
TXN000050_CUST0049,CUST0049,2026-06-27,debit,p2p,2354,114949
TXN000051_CUST0049,CUST0049,2026-06-28,debit,entertainment,2375,112574
TXN000052_CUST0049,CUST0049,2026-07-02,credit,salary,49556,162130
TXN000053_CUST0049,CUST0049,2026-07-02,debit,groceries,2324,159806
TXN000054_CUST0049,CUST0049,2026-07-03,debit,groceries,1745,158061
TXN000055_CUST0049,CUST0049,2026-07-04,debit,p2p,697,157364
TXN000056_CUST0049,CUST0049,2026-07-06,debit,entertainment,877,156487
TXN000057_CUST0049,CUST0049,2026-07-12,debit,p2p,2283,154204
TXN000058_CUST0049,CUST0049,2026-07-13,debit,entertainment,1795,152409
TXN000059_CUST0049,CUST0049,2026-07-14,debit,entertainment,1423,150986
TXN000060_CUST0049,CUST0049,2026-07-16,debit,entertainment,679,150307
TXN000061_CUST0049,CUST0049,2026-07-17,debit,utility_bill,607,149700
TXN000062_CUST0049,CUST0049,2026-07-20,debit,rent,4230,145470
TXN000063_CUST0049,CUST0049,2026-07-21,debit,groceries,1401,144069
TXN000064_CUST0049,CUST0049,2026-07-23,debit,utility_bill,1186,142883
TXN000065_CUST0049,CUST0049,2026-07-26,debit,entertainment,2243,140640
TXN000066_CUST0049,CUST0049,2026-07-31,debit,entertainment,778,139862
TXN000067_CUST0049,CUST0049,2026-08-02,credit,salary,48605,188467
TXN000068_CUST0049,CUST0049,2026-08-04,debit,groceries,808,187659
TXN000069_CUST0049,CUST0049,2026-08-05,debit,rent,3326,184333
TXN000070_CUST0049,CUST0049,2026-08-06,debit,entertainment,1879,182454
TXN000071_CUST0049,CUST0049,2026-08-11,debit,p2p,955,181499
TXN000072_CUST0049,CUST0049,2026-08-14,debit,entertainment,922,180577
TXN000073_CUST0049,CUST0049,2026-08-16,debit,groceries,1487,179090
TXN000074_CUST0049,CUST0049,2026-08-18,debit,utility_bill,2402,176688
TXN000075_CUST0049,CUST0049,2026-08-21,debit,entertainment,850,175838
TXN000076_CUST0049,CUST0049,2026-08-25,debit,entertainment,2337,173501
TXN000077_CUST0049,CUST0049,2026-08-27,debit,entertainment,1936,171565
TXN000001_CUST0050,CUST0050,2026-03-02,debit,utility_bill,2204,9920
TXN000002_CUST0050,CUST0050,2026-03-03,credit,salary,82902,92822
TXN000003_CUST0050,CUST0050,2026-03-05,debit,rent,10924,81898
TXN000004_CUST0050,CUST0050,2026-03-15,debit,entertainment,579,81319
TXN000005_CUST0050,CUST0050,2026-03-16,debit,p2p,595,80724
TXN000006_CUST0050,CUST0050,2026-03-17,debit,groceries,927,79797
TXN000007_CUST0050,CUST0050,2026-03-18,debit,utility_bill,973,78824
TXN000008_CUST0050,CUST0050,2026-03-20,debit,rent,11856,66968
TXN000009_CUST0050,CUST0050,2026-03-23,debit,utility_bill,2038,64930
TXN000010_CUST0050,CUST0050,2026-03-26,debit,entertainment,1482,63448
TXN000011_CUST0050,CUST0050,2026-03-30,debit,entertainment,2169,61279
TXN000012_CUST0050,CUST0050,2026-04-03,credit,salary,82967,144246
TXN000013_CUST0050,CUST0050,2026-04-05,debit,groceries,1241,143005
TXN000014_CUST0050,CUST0050,2026-04-05,debit,rent,4229,138776
TXN000015_CUST0050,CUST0050,2026-04-12,debit,entertainment,2334,136442
TXN000016_CUST0050,CUST0050,2026-04-15,debit,entertainment,879,135563
TXN000017_CUST0050,CUST0050,2026-04-17,debit,utility_bill,1750,133813
TXN000018_CUST0050,CUST0050,2026-04-25,debit,entertainment,986,132827
TXN000019_CUST0050,CUST0050,2026-04-26,debit,utility_bill,1556,131271
TXN000020_CUST0050,CUST0050,2026-04-27,debit,p2p,1932,129339
TXN000021_CUST0050,CUST0050,2026-04-29,debit,entertainment,1370,127969
TXN000022_CUST0050,CUST0050,2026-05-03,credit,salary,82359,210328
TXN000023_CUST0050,CUST0050,2026-05-04,debit,entertainment,1882,208446
TXN000024_CUST0050,CUST0050,2026-05-06,debit,entertainment,1773,206673
TXN000025_CUST0050,CUST0050,2026-05-11,debit,entertainment,1194,205479
TXN000026_CUST0050,CUST0050,2026-05-15,debit,p2p,458,205021
TXN000027_CUST0050,CUST0050,2026-05-17,debit,p2p,610,204411
TXN000028_CUST0050,CUST0050,2026-05-19,debit,entertainment,2275,202136
TXN000029_CUST0050,CUST0050,2026-05-20,debit,rent,9531,192605
TXN000030_CUST0050,CUST0050,2026-05-25,debit,groceries,1236,191369
TXN000031_CUST0050,CUST0050,2026-05-26,debit,groceries,832,190537
TXN000032_CUST0050,CUST0050,2026-05-30,debit,utility_bill,634,189903
TXN000033_CUST0050,CUST0050,2026-06-02,debit,utility_bill,2028,187875
TXN000034_CUST0050,CUST0050,2026-06-03,credit,salary,81019,268894
TXN000035_CUST0050,CUST0050,2026-06-05,debit,rent,11918,256976
TXN000036_CUST0050,CUST0050,2026-06-06,debit,p2p,1618,255358
TXN000037_CUST0050,CUST0050,2026-06-09,debit,utility_bill,318,255040
TXN000038_CUST0050,CUST0050,2026-06-10,debit,p2p,2365,252675
TXN000039_CUST0050,CUST0050,2026-06-14,debit,groceries,2416,250259
TXN000040_CUST0050,CUST0050,2026-06-15,debit,utility_bill,209,250050
TXN000041_CUST0050,CUST0050,2026-06-16,debit,entertainment,1667,248383
TXN000042_CUST0050,CUST0050,2026-06-18,debit,utility_bill,338,248045
TXN000043_CUST0050,CUST0050,2026-06-26,debit,p2p,1736,246309
TXN000044_CUST0050,CUST0050,2026-06-27,debit,p2p,2465,243844
TXN000045_CUST0050,CUST0050,2026-06-28,debit,entertainment,2367,241477
TXN000046_CUST0050,CUST0050,2026-07-01,debit,entertainment,2482,238995
TXN000047_CUST0050,CUST0050,2026-07-02,debit,entertainment,229,238766
TXN000048_CUST0050,CUST0050,2026-07-03,credit,salary,83048,321814
TXN000049_CUST0050,CUST0050,2026-07-04,debit,groceries,277,321537
TXN000050_CUST0050,CUST0050,2026-07-05,debit,utility_bill,1901,319636
TXN000051_CUST0050,CUST0050,2026-07-05,debit,rent,5013,314623
TXN000052_CUST0050,CUST0050,2026-07-06,debit,p2p,1360,313263
TXN000053_CUST0050,CUST0050,2026-07-07,debit,p2p,688,312575
TXN000054_CUST0050,CUST0050,2026-07-11,debit,p2p,1878,310697
TXN000055_CUST0050,CUST0050,2026-07-16,debit,groceries,1697,309000
TXN000056_CUST0050,CUST0050,2026-07-17,debit,utility_bill,628,308372
TXN000057_CUST0050,CUST0050,2026-07-18,debit,p2p,1936,306436
TXN000058_CUST0050,CUST0050,2026-07-20,debit,entertainment,880,305556
TXN000059_CUST0050,CUST0050,2026-07-20,debit,rent,5962,299594
TXN000060_CUST0050,CUST0050,2026-07-21,debit,groceries,1508,298086
TXN000061_CUST0050,CUST0050,2026-07-22,debit,p2p,1950,296136
TXN000062_CUST0050,CUST0050,2026-07-24,debit,p2p,2117,294019
TXN000063_CUST0050,CUST0050,2026-07-26,debit,p2p,1483,292536
TXN000064_CUST0050,CUST0050,2026-07-28,debit,entertainment,1486,291050
TXN000065_CUST0050,CUST0050,2026-07-29,debit,utility_bill,2338,288712
TXN000066_CUST0050,CUST0050,2026-07-30,debit,groceries,2153,286559
TXN000067_CUST0050,CUST0050,2026-08-02,debit,p2p,1043,285516
TXN000068_CUST0050,CUST0050,2026-08-03,credit,salary,81225,366741
TXN000069_CUST0050,CUST0050,2026-08-05,debit,rent,7081,359660
TXN000070_CUST0050,CUST0050,2026-08-10,debit,entertainment,1120,358540
TXN000071_CUST0050,CUST0050,2026-08-15,debit,p2p,2345,356195
TXN000072_CUST0050,CUST0050,2026-08-20,debit,rent,8320,347875
TXN000073_CUST0050,CUST0050,2026-08-21,debit,p2p,847,347028
TXN000074_CUST0050,CUST0050,2026-08-23,debit,p2p,565,346463
TXN000075_CUST0050,CUST0050,2026-08-26,debit,p2p,494,345969
TXN000001_CUST0051,CUST0051,2026-03-01,credit,salary,56476,60214
TXN000002_CUST0051,CUST0051,2026-03-01,debit,groceries,1637,58577
TXN000003_CUST0051,CUST0051,2026-03-02,debit,groceries,1208,57369
TXN000004_CUST0051,CUST0051,2026-03-04,debit,entertainment,1093,56276
TXN000005_CUST0051,CUST0051,2026-03-07,debit,entertainment,2316,53960
TXN000006_CUST0051,CUST0051,2026-03-10,debit,entertainment,637,53323
TXN000007_CUST0051,CUST0051,2026-03-12,debit,entertainment,966,52357
TXN000008_CUST0051,CUST0051,2026-03-13,debit,utility_bill,300,52057
TXN000009_CUST0051,CUST0051,2026-03-14,debit,entertainment,2241,49816
TXN000010_CUST0051,CUST0051,2026-03-16,debit,groceries,2320,47496
TXN000011_CUST0051,CUST0051,2026-03-17,debit,groceries,431,47065
TXN000012_CUST0051,CUST0051,2026-03-19,debit,utility_bill,1899,45166
TXN000013_CUST0051,CUST0051,2026-03-26,debit,entertainment,954,44212
TXN000014_CUST0051,CUST0051,2026-03-27,debit,entertainment,903,43309
TXN000015_CUST0051,CUST0051,2026-03-28,debit,groceries,1433,41876
TXN000016_CUST0051,CUST0051,2026-03-29,debit,entertainment,1402,40474
TXN000017_CUST0051,CUST0051,2026-04-01,credit,salary,56195,96669
TXN000018_CUST0051,CUST0051,2026-04-01,debit,utility_bill,2126,94543
TXN000019_CUST0051,CUST0051,2026-04-04,debit,groceries,1609,92934
TXN000020_CUST0051,CUST0051,2026-04-05,debit,rent,7792,85142
TXN000021_CUST0051,CUST0051,2026-04-06,debit,entertainment,2183,82959
TXN000022_CUST0051,CUST0051,2026-04-07,debit,entertainment,1963,80996
TXN000023_CUST0051,CUST0051,2026-04-14,debit,entertainment,709,80287
TXN000024_CUST0051,CUST0051,2026-04-20,debit,rent,3475,76812
TXN000025_CUST0051,CUST0051,2026-04-22,debit,p2p,2114,74698
TXN000026_CUST0051,CUST0051,2026-04-23,debit,groceries,2326,72372
TXN000027_CUST0051,CUST0051,2026-04-27,debit,groceries,498,71874
TXN000028_CUST0051,CUST0051,2026-05-01,credit,salary,57769,129643
TXN000029_CUST0051,CUST0051,2026-05-01,debit,p2p,1746,127897
TXN000030_CUST0051,CUST0051,2026-05-02,debit,p2p,2025,125872
TXN000031_CUST0051,CUST0051,2026-05-08,debit,p2p,2279,123593
TXN000032_CUST0051,CUST0051,2026-05-09,debit,groceries,360,123233
TXN000033_CUST0051,CUST0051,2026-05-10,debit,groceries,1956,121277
TXN000034_CUST0051,CUST0051,2026-05-17,debit,utility_bill,1375,119902
TXN000035_CUST0051,CUST0051,2026-05-19,debit,entertainment,485,119417
TXN000036_CUST0051,CUST0051,2026-05-24,debit,p2p,555,118862
TXN000037_CUST0051,CUST0051,2026-05-27,debit,entertainment,804,118058
TXN000038_CUST0051,CUST0051,2026-05-31,debit,utility_bill,271,117787
TXN000039_CUST0051,CUST0051,2026-06-01,credit,salary,56189,173976
TXN000040_CUST0051,CUST0051,2026-06-04,debit,groceries,1156,172820
TXN000041_CUST0051,CUST0051,2026-06-07,debit,p2p,196,172624
TXN000042_CUST0051,CUST0051,2026-06-09,debit,utility_bill,581,172043
TXN000043_CUST0051,CUST0051,2026-06-13,debit,entertainment,1882,170161
TXN000044_CUST0051,CUST0051,2026-06-15,debit,p2p,516,169645
TXN000045_CUST0051,CUST0051,2026-06-20,debit,entertainment,198,169447
TXN000046_CUST0051,CUST0051,2026-06-22,debit,entertainment,231,169216
