attempt_id,mandate_id,customer_id,merchant_name,scheduled_date,attempt_date,attempt_number,amount_required,balance_at_attempt,status,failure_reason,ground_truth_retry_date,ground_truth_recoverable
ATMPT01026,MNDT00161,CUST0090,Zomato Gold,2026-06-01,2026-06-01,1,299,159961,SUCCESS,,,FALSE
ATMPT01027,MNDT00161,CUST0090,Zomato Gold,2026-07-01,2026-07-01,1,299,211931,SUCCESS,,,FALSE
ATMPT01028,MNDT00161,CUST0090,Zomato Gold,2026-08-01,2026-08-01,1,299,270867,SUCCESS,,,FALSE
ATMPT01029,MNDT00162,CUST0091,Zomato Gold,2026-03-23,2026-03-23,1,299,578,SUCCESS,,,FALSE
ATMPT01030,MNDT00162,CUST0091,Zomato Gold,2026-04-23,2026-04-23,1,299,1089,SUCCESS,,,FALSE
ATMPT01031,MNDT00162,CUST0091,Zomato Gold,2026-05-23,2026-05-23,1,299,3587,SUCCESS,,,FALSE
ATMPT01032,MNDT00162,CUST0091,Zomato Gold,2026-06-23,2026-06-23,1,299,6744,SUCCESS,,,FALSE
ATMPT01033,MNDT00162,CUST0091,Zomato Gold,2026-07-23,2026-07-23,1,299,6885,SUCCESS,,,FALSE
ATMPT01034,MNDT00162,CUST0091,Zomato Gold,2026-08-23,2026-08-23,1,299,7222,SUCCESS,,,FALSE
ATMPT01035,MNDT00163,CUST0091,Spotify Premium,2026-03-23,2026-03-23,1,119,578,FAILED,MANDATE_REVOKED,,FALSE
ATMPT01036,MNDT00164,CUST0091,Health Insurance,2026-03-05,2026-03-05,1,1850,560,FAILED,INSUFFICIENT_BALANCE,2026-03-17,TRUE
ATMPT01037,MNDT00164,CUST0091,Health Insurance,2026-03-05,2026-03-07,2,1850,560,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01038,MNDT00164,CUST0091,Health Insurance,2026-03-05,2026-03-09,3,1850,560,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01039,MNDT00164,CUST0091,Health Insurance,2026-04-05,2026-04-05,1,1850,1941,SUCCESS,,,FALSE
ATMPT01040,MNDT00164,CUST0091,Health Insurance,2026-05-05,2026-05-05,1,1850,2728,SUCCESS,,,FALSE
ATMPT01041,MNDT00164,CUST0091,Health Insurance,2026-06-05,2026-06-05,1,1850,9375,SUCCESS,,,FALSE
ATMPT01042,MNDT00164,CUST0091,Health Insurance,2026-07-05,2026-07-05,1,1850,1419,FAILED,INSUFFICIENT_BALANCE,2026-07-22,TRUE
ATMPT01043,MNDT00164,CUST0091,Health Insurance,2026-07-05,2026-07-07,2,1850,1024,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01044,MNDT00164,CUST0091,Health Insurance,2026-07-05,2026-07-09,3,1850,1024,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01045,MNDT00164,CUST0091,Health Insurance,2026-08-05,2026-08-05,1,1850,8682,SUCCESS,,,FALSE
ATMPT01046,MNDT00165,CUST0092,SIP - Mutual Fund,2026-03-04,2026-03-04,1,5000,4906,FAILED,INSUFFICIENT_BALANCE,2026-03-28,TRUE
ATMPT01047,MNDT00165,CUST0092,SIP - Mutual Fund,2026-03-04,2026-03-06,2,5000,3415,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01048,MNDT00165,CUST0092,SIP - Mutual Fund,2026-03-04,2026-03-08,3,5000,3415,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01049,MNDT00165,CUST0092,SIP - Mutual Fund,2026-04-04,2026-04-04,1,5000,21464,SUCCESS,,,FALSE
ATMPT01050,MNDT00165,CUST0092,SIP - Mutual Fund,2026-05-04,2026-05-04,1,5000,117948,SUCCESS,,,FALSE
ATMPT01051,MNDT00165,CUST0092,SIP - Mutual Fund,2026-06-04,2026-06-04,1,5000,145402,SUCCESS,,,FALSE
ATMPT01052,MNDT00165,CUST0092,SIP - Mutual Fund,2026-07-04,2026-07-04,1,5000,258207,SUCCESS,,,FALSE
ATMPT01053,MNDT00165,CUST0092,SIP - Mutual Fund,2026-08-04,2026-08-04,1,5000,295234,SUCCESS,,,FALSE
ATMPT01054,MNDT00166,CUST0093,Health Insurance,2026-03-14,2026-03-14,1,1850,851,FAILED,MANDATE_REVOKED,,FALSE
ATMPT01055,MNDT00167,CUST0094,Health Insurance,2026-03-12,2026-03-12,1,1850,331,FAILED,INSUFFICIENT_BALANCE,2026-03-14,TRUE
ATMPT01056,MNDT00167,CUST0094,Health Insurance,2026-03-12,2026-03-14,2,1850,45997,SUCCESS,,,
ATMPT01057,MNDT00167,CUST0094,Health Insurance,2026-04-12,2026-04-12,1,1850,19119,SUCCESS,,,FALSE
ATMPT01058,MNDT00167,CUST0094,Health Insurance,2026-05-12,2026-05-12,1,1850,52025,SUCCESS,,,FALSE
ATMPT01059,MNDT00167,CUST0094,Health Insurance,2026-06-12,2026-06-12,1,1850,71986,SUCCESS,,,FALSE
ATMPT01060,MNDT00167,CUST0094,Health Insurance,2026-07-12,2026-07-12,1,1850,108960,SUCCESS,,,FALSE
ATMPT01061,MNDT00167,CUST0094,Health Insurance,2026-08-12,2026-08-12,1,1850,135167,SUCCESS,,,FALSE
ATMPT01062,MNDT00168,CUST0094,Jio Fiber,2026-03-17,2026-03-17,1,999,44557,SUCCESS,,,FALSE
ATMPT01063,MNDT00168,CUST0094,Jio Fiber,2026-04-17,2026-04-17,1,999,60984,SUCCESS,,,FALSE
ATMPT01064,MNDT00168,CUST0094,Jio Fiber,2026-05-17,2026-05-17,1,999,98399,SUCCESS,,,FALSE
ATMPT01065,MNDT00168,CUST0094,Jio Fiber,2026-06-17,2026-06-17,1,999,117471,SUCCESS,,,FALSE
ATMPT01066,MNDT00168,CUST0094,Jio Fiber,2026-07-17,2026-07-17,1,999,154874,SUCCESS,,,FALSE
ATMPT01067,MNDT00168,CUST0094,Jio Fiber,2026-08-17,2026-08-17,1,999,180163,SUCCESS,,,FALSE
ATMPT01068,MNDT00169,CUST0095,Cult.fit Gym,2026-03-01,2026-03-01,1,1499,7072,SUCCESS,,,FALSE
ATMPT01069,MNDT00169,CUST0095,Cult.fit Gym,2026-04-01,2026-04-01,1,1499,59701,SUCCESS,,,FALSE
ATMPT01070,MNDT00169,CUST0095,Cult.fit Gym,2026-05-01,2026-05-01,1,1499,102224,SUCCESS,,,FALSE
ATMPT01071,MNDT00169,CUST0095,Cult.fit Gym,2026-06-01,2026-06-01,1,1499,153633,SUCCESS,,,FALSE
ATMPT01072,MNDT00169,CUST0095,Cult.fit Gym,2026-07-01,2026-07-01,1,1499,188353,SUCCESS,,,FALSE
ATMPT01073,MNDT00169,CUST0095,Cult.fit Gym,2026-08-01,2026-08-01,1,1499,235226,SUCCESS,,,FALSE
ATMPT01074,MNDT00170,CUST0096,Health Insurance,2026-03-16,2026-03-16,1,1850,93,FAILED,BANK_DECLINED,2026-03-19,TRUE
ATMPT01075,MNDT00170,CUST0096,Health Insurance,2026-03-16,2026-03-18,2,1850,93,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01076,MNDT00170,CUST0096,Health Insurance,2026-03-16,2026-03-20,3,1850,4301,SUCCESS,,,
ATMPT01077,MNDT00170,CUST0096,Health Insurance,2026-04-16,2026-04-16,1,1850,11641,SUCCESS,,,FALSE
ATMPT01078,MNDT00170,CUST0096,Health Insurance,2026-05-16,2026-05-16,1,1850,107,FAILED,INSUFFICIENT_BALANCE,2026-05-27,TRUE
ATMPT01079,MNDT00170,CUST0096,Health Insurance,2026-05-16,2026-05-18,2,1850,107,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01080,MNDT00170,CUST0096,Health Insurance,2026-05-16,2026-05-20,3,1850,107,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01081,MNDT00170,CUST0096,Health Insurance,2026-06-16,2026-06-16,1,1850,24506,SUCCESS,,,FALSE
ATMPT01082,MNDT00170,CUST0096,Health Insurance,2026-07-16,2026-07-16,1,1850,36643,SUCCESS,,,FALSE
ATMPT01083,MNDT00170,CUST0096,Health Insurance,2026-08-16,2026-08-16,1,1850,59285,SUCCESS,,,FALSE
ATMPT01084,MNDT00171,CUST0097,Spotify Premium,2026-03-27,2026-03-27,1,119,39001,FAILED,TECHNICAL_FAILURE,2026-03-28,TRUE
ATMPT01085,MNDT00171,CUST0097,Spotify Premium,2026-03-27,2026-03-29,2,119,38291,SUCCESS,,,
ATMPT01086,MNDT00171,CUST0097,Spotify Premium,2026-04-27,2026-04-27,1,119,70136,SUCCESS,,,FALSE
ATMPT01087,MNDT00171,CUST0097,Spotify Premium,2026-05-27,2026-05-27,1,119,95920,SUCCESS,,,FALSE
ATMPT01088,MNDT00171,CUST0097,Spotify Premium,2026-06-27,2026-06-27,1,119,118116,SUCCESS,,,FALSE
ATMPT01089,MNDT00171,CUST0097,Spotify Premium,2026-07-27,2026-07-27,1,119,144305,SUCCESS,,,FALSE
ATMPT01090,MNDT00171,CUST0097,Spotify Premium,2026-08-27,2026-08-27,1,119,178740,FAILED,TECHNICAL_FAILURE,,FALSE
ATMPT01091,MNDT00172,CUST0097,Netflix,2026-03-06,2026-03-06,1,199,55689,SUCCESS,,,FALSE
ATMPT01092,MNDT00172,CUST0097,Netflix,2026-04-06,2026-04-06,1,199,85834,SUCCESS,,,FALSE
ATMPT01093,MNDT00172,CUST0097,Netflix,2026-05-06,2026-05-06,1,199,113413,SUCCESS,,,FALSE
ATMPT01094,MNDT00172,CUST0097,Netflix,2026-06-06,2026-06-06,1,199,132959,SUCCESS,,,FALSE
ATMPT01095,MNDT00172,CUST0097,Netflix,2026-07-06,2026-07-06,1,199,148888,SUCCESS,,,FALSE
ATMPT01096,MNDT00172,CUST0097,Netflix,2026-08-06,2026-08-06,1,199,183546,SUCCESS,,,FALSE
ATMPT01097,MNDT00173,CUST0097,Health Insurance,2026-03-14,2026-03-14,1,1850,54013,SUCCESS,,,FALSE
ATMPT01098,MNDT00173,CUST0097,Health Insurance,2026-04-14,2026-04-14,1,1850,75799,SUCCESS,,,FALSE
ATMPT01099,MNDT00173,CUST0097,Health Insurance,2026-05-14,2026-05-14,1,1850,107961,SUCCESS,,,FALSE
ATMPT01100,MNDT00173,CUST0097,Health Insurance,2026-06-14,2026-06-14,1,1850,128142,SUCCESS,,,FALSE
ATMPT01101,MNDT00173,CUST0097,Health Insurance,2026-07-14,2026-07-14,1,1850,146279,SUCCESS,,,FALSE
ATMPT01102,MNDT00173,CUST0097,Health Insurance,2026-08-14,2026-08-14,1,1850,179762,SUCCESS,,,FALSE
ATMPT01103,MNDT00174,CUST0098,Bike Loan EMI,2026-03-12,2026-03-12,1,3200,2360,FAILED,INSUFFICIENT_BALANCE,2026-03-15,TRUE
ATMPT01104,MNDT00174,CUST0098,Bike Loan EMI,2026-03-12,2026-03-14,2,3200,587,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01105,MNDT00174,CUST0098,Bike Loan EMI,2026-03-12,2026-03-16,3,3200,35092,SUCCESS,,,
ATMPT01106,MNDT00174,CUST0098,Bike Loan EMI,2026-04-12,2026-04-12,1,3200,18790,SUCCESS,,,FALSE
ATMPT01107,MNDT00174,CUST0098,Bike Loan EMI,2026-05-12,2026-05-12,1,3200,26358,SUCCESS,,,FALSE
ATMPT01108,MNDT00174,CUST0098,Bike Loan EMI,2026-06-12,2026-06-12,1,3200,30516,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT01109,MNDT00174,CUST0098,Bike Loan EMI,2026-06-12,2026-06-14,2,3200,30516,SUCCESS,,,
ATMPT01110,MNDT00174,CUST0098,Bike Loan EMI,2026-07-12,2026-07-12,1,3200,57524,SUCCESS,,,FALSE
ATMPT01111,MNDT00174,CUST0098,Bike Loan EMI,2026-08-12,2026-08-12,1,3200,69977,SUCCESS,,,FALSE
ATMPT01112,MNDT00175,CUST0098,Zomato Gold,2026-03-25,2026-03-25,1,299,30671,SUCCESS,,,FALSE
ATMPT01113,MNDT00175,CUST0098,Zomato Gold,2026-04-25,2026-04-25,1,299,47943,FAILED,BANK_DECLINED,2026-04-26,TRUE
ATMPT01114,MNDT00175,CUST0098,Zomato Gold,2026-04-25,2026-04-27,2,299,47748,SUCCESS,,,
ATMPT01115,MNDT00175,CUST0098,Zomato Gold,2026-05-25,2026-05-25,1,299,48902,SUCCESS,,,FALSE
ATMPT01116,MNDT00175,CUST0098,Zomato Gold,2026-06-25,2026-06-25,1,299,63150,SUCCESS,,,FALSE
ATMPT01117,MNDT00175,CUST0098,Zomato Gold,2026-07-25,2026-07-25,1,299,87980,SUCCESS,,,FALSE
ATMPT01118,MNDT00175,CUST0098,Zomato Gold,2026-08-25,2026-08-25,1,299,97310,SUCCESS,,,FALSE
ATMPT01119,MNDT00176,CUST0098,SIP - Mutual Fund,2026-03-10,2026-03-10,1,5000,4078,FAILED,INSUFFICIENT_BALANCE,2026-03-15,TRUE
ATMPT01120,MNDT00176,CUST0098,SIP - Mutual Fund,2026-03-10,2026-03-12,2,5000,2360,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01121,MNDT00176,CUST0098,SIP - Mutual Fund,2026-03-10,2026-03-14,3,5000,587,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01122,MNDT00176,CUST0098,SIP - Mutual Fund,2026-04-10,2026-04-10,1,5000,18790,SUCCESS,,,FALSE
ATMPT01123,MNDT00176,CUST0098,SIP - Mutual Fund,2026-05-10,2026-05-10,1,5000,28484,SUCCESS,,,FALSE
ATMPT01124,MNDT00176,CUST0098,SIP - Mutual Fund,2026-06-10,2026-06-10,1,5000,31674,SUCCESS,,,FALSE
ATMPT01125,MNDT00176,CUST0098,SIP - Mutual Fund,2026-07-10,2026-07-10,1,5000,57524,SUCCESS,,,FALSE
ATMPT01126,MNDT00176,CUST0098,SIP - Mutual Fund,2026-08-10,2026-08-10,1,5000,69977,SUCCESS,,,FALSE
ATMPT01127,MNDT00177,CUST0099,Cult.fit Gym,2026-03-08,2026-03-08,1,1499,45093,SUCCESS,,,FALSE
ATMPT01128,MNDT00177,CUST0099,Cult.fit Gym,2026-04-08,2026-04-08,1,1499,80028,SUCCESS,,,FALSE
ATMPT01129,MNDT00177,CUST0099,Cult.fit Gym,2026-05-08,2026-05-08,1,1499,107532,SUCCESS,,,FALSE
ATMPT01130,MNDT00177,CUST0099,Cult.fit Gym,2026-06-08,2026-06-08,1,1499,138863,SUCCESS,,,FALSE
ATMPT01131,MNDT00177,CUST0099,Cult.fit Gym,2026-07-08,2026-07-08,1,1499,174636,SUCCESS,,,FALSE
ATMPT01132,MNDT00177,CUST0099,Cult.fit Gym,2026-08-08,2026-08-08,1,1499,200446,SUCCESS,,,FALSE
ATMPT01133,MNDT00178,CUST0099,Jio Fiber,2026-03-14,2026-03-14,1,999,36221,SUCCESS,,,FALSE
ATMPT01134,MNDT00178,CUST0099,Jio Fiber,2026-04-14,2026-04-14,1,999,71601,SUCCESS,,,FALSE
ATMPT01135,MNDT00178,CUST0099,Jio Fiber,2026-05-14,2026-05-14,1,999,94263,SUCCESS,,,FALSE
ATMPT01136,MNDT00178,CUST0099,Jio Fiber,2026-06-14,2026-06-14,1,999,131595,SUCCESS,,,FALSE
ATMPT01137,MNDT00178,CUST0099,Jio Fiber,2026-07-14,2026-07-14,1,999,158453,SUCCESS,,,FALSE
ATMPT01138,MNDT00178,CUST0099,Jio Fiber,2026-08-14,2026-08-14,1,999,190704,SUCCESS,,,FALSE
ATMPT01139,MNDT00179,CUST0100,LIC Premium,2026-03-07,2026-03-07,1,2499,77553,FAILED,MANDATE_REVOKED,,FALSE
ATMPT01140,MNDT00180,CUST0101,Spotify Premium,2026-03-01,2026-03-01,1,119,40820,SUCCESS,,,FALSE
ATMPT01141,MNDT00180,CUST0101,Spotify Premium,2026-04-01,2026-04-01,1,119,32099,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT01142,MNDT00180,CUST0101,Spotify Premium,2026-04-01,2026-04-03,2,119,32099,SUCCESS,,,
ATMPT01143,MNDT00180,CUST0101,Spotify Premium,2026-05-01,2026-05-01,1,119,56529,SUCCESS,,,FALSE
ATMPT01144,MNDT00180,CUST0101,Spotify Premium,2026-06-01,2026-06-01,1,119,74880,SUCCESS,,,FALSE
ATMPT01145,MNDT00180,CUST0101,Spotify Premium,2026-07-01,2026-07-01,1,119,63628,FAILED,BANK_DECLINED,2026-07-02,TRUE
ATMPT01146,MNDT00180,CUST0101,Spotify Premium,2026-07-01,2026-07-03,2,119,62134,SUCCESS,,,
ATMPT01147,MNDT00180,CUST0101,Spotify Premium,2026-08-01,2026-08-01,1,119,79071,SUCCESS,,,FALSE
ATMPT01148,MNDT00181,CUST0101,LIC Premium,2026-03-12,2026-03-12,1,2499,21589,FAILED,MANDATE_REVOKED,,FALSE
ATMPT01149,MNDT00182,CUST0102,LIC Premium,2026-03-18,2026-03-18,1,2499,31166,SUCCESS,,,FALSE
ATMPT01150,MNDT00182,CUST0102,LIC Premium,2026-04-18,2026-04-18,1,2499,47492,SUCCESS,,,FALSE
ATMPT01151,MNDT00182,CUST0102,LIC Premium,2026-05-18,2026-05-18,1,2499,44105,SUCCESS,,,FALSE
ATMPT01152,MNDT00182,CUST0102,LIC Premium,2026-06-18,2026-06-18,1,2499,48885,SUCCESS,,,FALSE
ATMPT01153,MNDT00182,CUST0102,LIC Premium,2026-07-18,2026-07-18,1,2499,48288,SUCCESS,,,FALSE
ATMPT01154,MNDT00182,CUST0102,LIC Premium,2026-08-18,2026-08-18,1,2499,64408,SUCCESS,,,FALSE
ATMPT01155,MNDT00183,CUST0102,Jio Fiber,2026-03-08,2026-03-08,1,999,36948,FAILED,MANDATE_REVOKED,,FALSE
ATMPT01156,MNDT00185,CUST0104,Bike Loan EMI,2026-03-04,2026-03-04,1,3200,33657,SUCCESS,,,FALSE
ATMPT01157,MNDT00185,CUST0104,Bike Loan EMI,2026-04-04,2026-04-04,1,3200,36747,SUCCESS,,,FALSE
ATMPT01158,MNDT00185,CUST0104,Bike Loan EMI,2026-05-04,2026-05-04,1,3200,37328,SUCCESS,,,FALSE
ATMPT01159,MNDT00185,CUST0104,Bike Loan EMI,2026-06-04,2026-06-04,1,3200,45286,SUCCESS,,,FALSE
ATMPT01160,MNDT00185,CUST0104,Bike Loan EMI,2026-07-04,2026-07-04,1,3200,51156,SUCCESS,,,FALSE
ATMPT01161,MNDT00185,CUST0104,Bike Loan EMI,2026-08-04,2026-08-04,1,3200,66662,SUCCESS,,,FALSE
ATMPT01162,MNDT00186,CUST0104,LIC Premium,2026-03-14,2026-03-14,1,2499,13178,SUCCESS,,,FALSE
ATMPT01163,MNDT00186,CUST0104,LIC Premium,2026-04-14,2026-04-14,1,2499,8925,SUCCESS,,,FALSE
ATMPT01164,MNDT00186,CUST0104,LIC Premium,2026-05-14,2026-05-14,1,2499,32052,SUCCESS,,,FALSE
ATMPT01165,MNDT00186,CUST0104,LIC Premium,2026-06-14,2026-06-14,1,2499,26739,SUCCESS,,,FALSE
ATMPT01166,MNDT00186,CUST0104,LIC Premium,2026-07-14,2026-07-14,1,2499,39075,FAILED,ACCOUNT_ISSUE,,FALSE
ATMPT01167,MNDT00186,CUST0104,LIC Premium,2026-07-14,2026-07-16,2,2499,39075,SUCCESS,,,
ATMPT01168,MNDT00186,CUST0104,LIC Premium,2026-08-14,2026-08-14,1,2499,36086,SUCCESS,,,FALSE
ATMPT01169,MNDT00188,CUST0105,Personal Loan EMI,2026-03-02,2026-03-02,1,8500,61998,SUCCESS,,,FALSE
ATMPT01170,MNDT00188,CUST0105,Personal Loan EMI,2026-04-02,2026-04-02,1,8500,105177,SUCCESS,,,FALSE
ATMPT01171,MNDT00188,CUST0105,Personal Loan EMI,2026-05-02,2026-05-02,1,8500,145901,SUCCESS,,,FALSE
ATMPT01172,MNDT00188,CUST0105,Personal Loan EMI,2026-06-02,2026-06-02,1,8500,194275,SUCCESS,,,FALSE
ATMPT01173,MNDT00188,CUST0105,Personal Loan EMI,2026-07-02,2026-07-02,1,8500,225525,FAILED,TECHNICAL_FAILURE,2026-07-03,TRUE
ATMPT01174,MNDT00188,CUST0105,Personal Loan EMI,2026-07-02,2026-07-04,2,8500,224251,SUCCESS,,,
ATMPT01175,MNDT00188,CUST0105,Personal Loan EMI,2026-08-02,2026-08-02,1,8500,262349,SUCCESS,,,FALSE
ATMPT01176,MNDT00189,CUST0106,Jio Fiber,2026-03-01,2026-03-01,1,999,101241,SUCCESS,,,FALSE
ATMPT01177,MNDT00189,CUST0106,Jio Fiber,2026-04-01,2026-04-01,1,999,167800,SUCCESS,,,FALSE
ATMPT01178,MNDT00189,CUST0106,Jio Fiber,2026-05-01,2026-05-01,1,999,235434,SUCCESS,,,FALSE
ATMPT01179,MNDT00189,CUST0106,Jio Fiber,2026-06-01,2026-06-01,1,999,296246,SUCCESS,,,FALSE
ATMPT01180,MNDT00189,CUST0106,Jio Fiber,2026-07-01,2026-07-01,1,999,359503,SUCCESS,,,FALSE
ATMPT01181,MNDT00189,CUST0106,Jio Fiber,2026-08-01,2026-08-01,1,999,415614,SUCCESS,,,FALSE
ATMPT01182,MNDT00191,CUST0108,LIC Premium,2026-03-12,2026-03-12,1,2499,50571,SUCCESS,,,FALSE
ATMPT01183,MNDT00191,CUST0108,LIC Premium,2026-04-12,2026-04-12,1,2499,68867,SUCCESS,,,FALSE
ATMPT01184,MNDT00191,CUST0108,LIC Premium,2026-05-12,2026-05-12,1,2499,99168,SUCCESS,,,FALSE
ATMPT01185,MNDT00191,CUST0108,LIC Premium,2026-06-12,2026-06-12,1,2499,119116,SUCCESS,,,FALSE
ATMPT01186,MNDT00191,CUST0108,LIC Premium,2026-07-12,2026-07-12,1,2499,153540,SUCCESS,,,FALSE
ATMPT01187,MNDT00191,CUST0108,LIC Premium,2026-08-12,2026-08-12,1,2499,182989,SUCCESS,,,FALSE
ATMPT01188,MNDT00192,CUST0109,Bike Loan EMI,2026-03-01,2026-03-01,1,3200,7605,SUCCESS,,,FALSE
ATMPT01189,MNDT00192,CUST0109,Bike Loan EMI,2026-04-01,2026-04-01,1,3200,32309,SUCCESS,,,FALSE
ATMPT01190,MNDT00192,CUST0109,Bike Loan EMI,2026-05-01,2026-05-01,1,3200,43399,SUCCESS,,,FALSE
ATMPT01191,MNDT00192,CUST0109,Bike Loan EMI,2026-06-01,2026-06-01,1,3200,50873,SUCCESS,,,FALSE
ATMPT01192,MNDT00192,CUST0109,Bike Loan EMI,2026-07-01,2026-07-01,1,3200,49789,SUCCESS,,,FALSE
ATMPT01193,MNDT00192,CUST0109,Bike Loan EMI,2026-08-01,2026-08-01,1,3200,57813,SUCCESS,,,FALSE
ATMPT01194,MNDT00193,CUST0109,Netflix,2026-03-10,2026-03-10,1,199,36871,SUCCESS,,,FALSE
ATMPT01195,MNDT00193,CUST0109,Netflix,2026-04-10,2026-04-10,1,199,57748,SUCCESS,,,FALSE
ATMPT01196,MNDT00193,CUST0109,Netflix,2026-05-10,2026-05-10,1,199,66442,SUCCESS,,,FALSE
ATMPT01197,MNDT00193,CUST0109,Netflix,2026-06-10,2026-06-10,1,199,70649,SUCCESS,,,FALSE
ATMPT01198,MNDT00193,CUST0109,Netflix,2026-07-10,2026-07-10,1,199,70552,SUCCESS,,,FALSE
ATMPT01199,MNDT00193,CUST0109,Netflix,2026-08-10,2026-08-10,1,199,80732,SUCCESS,,,FALSE
ATMPT01200,MNDT00194,CUST0110,LIC Premium,2026-03-24,2026-03-24,1,2499,6760,SUCCESS,,,FALSE
ATMPT01201,MNDT00194,CUST0110,LIC Premium,2026-04-24,2026-04-24,1,2499,8554,SUCCESS,,,FALSE
ATMPT01202,MNDT00194,CUST0110,LIC Premium,2026-05-24,2026-05-24,1,2499,8983,SUCCESS,,,FALSE
ATMPT01203,MNDT00194,CUST0110,LIC Premium,2026-06-24,2026-06-24,1,2499,3049,SUCCESS,,,FALSE
ATMPT01204,MNDT00194,CUST0110,LIC Premium,2026-07-24,2026-07-24,1,2499,392,FAILED,INSUFFICIENT_BALANCE,2026-08-02,TRUE
ATMPT01205,MNDT00194,CUST0110,LIC Premium,2026-07-24,2026-07-26,2,2499,392,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01206,MNDT00194,CUST0110,LIC Premium,2026-07-24,2026-07-28,3,2499,392,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01207,MNDT00194,CUST0110,LIC Premium,2026-08-24,2026-08-24,1,2499,9448,SUCCESS,,,FALSE
ATMPT01208,MNDT00195,CUST0111,LIC Premium,2026-03-15,2026-03-15,1,2499,19581,SUCCESS,,,FALSE
ATMPT01209,MNDT00195,CUST0111,LIC Premium,2026-04-15,2026-04-15,1,2499,29850,SUCCESS,,,FALSE
ATMPT01210,MNDT00195,CUST0111,LIC Premium,2026-05-15,2026-05-15,1,2499,33438,SUCCESS,,,FALSE
ATMPT01211,MNDT00195,CUST0111,LIC Premium,2026-06-15,2026-06-15,1,2499,49177,SUCCESS,,,FALSE
ATMPT01212,MNDT00195,CUST0111,LIC Premium,2026-07-15,2026-07-15,1,2499,52840,SUCCESS,,,FALSE
ATMPT01213,MNDT00195,CUST0111,LIC Premium,2026-08-15,2026-08-15,1,2499,69721,SUCCESS,,,FALSE
ATMPT01214,MNDT00196,CUST0112,Netflix,2026-03-22,2026-03-22,1,199,8203,SUCCESS,,,FALSE
ATMPT01215,MNDT00196,CUST0112,Netflix,2026-04-22,2026-04-22,1,199,27596,SUCCESS,,,FALSE
ATMPT01216,MNDT00196,CUST0112,Netflix,2026-05-22,2026-05-22,1,199,11565,SUCCESS,,,FALSE
ATMPT01217,MNDT00196,CUST0112,Netflix,2026-06-22,2026-06-22,1,199,7567,SUCCESS,,,FALSE
ATMPT01218,MNDT00196,CUST0112,Netflix,2026-07-22,2026-07-22,1,199,13835,SUCCESS,,,FALSE
ATMPT01219,MNDT00196,CUST0112,Netflix,2026-08-22,2026-08-22,1,199,2532,SUCCESS,,,FALSE
ATMPT01220,MNDT00197,CUST0113,Cult.fit Gym,2026-03-02,2026-03-02,1,1499,830,FAILED,INSUFFICIENT_BALANCE,2026-03-17,TRUE
ATMPT01221,MNDT00197,CUST0113,Cult.fit Gym,2026-03-02,2026-03-04,2,1499,830,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01222,MNDT00197,CUST0113,Cult.fit Gym,2026-03-02,2026-03-06,3,1499,830,FAILED,INSUFFICIENT_BALANCE,,
ATMPT01223,MNDT00197,CUST0113,Cult.fit Gym,2026-04-02,2026-04-02,1,1499,16230,SUCCESS,,,FALSE
ATMPT01224,MNDT00197,CUST0113,Cult.fit Gym,2026-05-02,2026-05-02,1,1499,4045,SUCCESS,,,FALSE
ATMPT01225,MNDT00197,CUST0113,Cult.fit Gym,2026-06-02,2026-06-02,1,1499,2324,SUCCESS,,,FALSE
ATMPT01226,MNDT00197,CUST0113,Cult.fit Gym,2026-07-02,2026-07-02,1,1499,4013,SUCCESS,,,FALSE
ATMPT01227,MNDT00197,CUST0113,Cult.fit Gym,2026-08-02,2026-08-02,1,1499,3911,SUCCESS,,,FALSE
ATMPT01228,MNDT00199,CUST0114,Spotify Premium,2026-03-21,2026-03-21,1,119,29730,SUCCESS,,,FALSE
ATMPT01229,MNDT00199,CUST0114,Spotify Premium,2026-04-21,2026-04-21,1,119,39481,SUCCESS,,,FALSE
ATMPT01230,MNDT00199,CUST0114,Spotify Premium,2026-05-21,2026-05-21,1,119,66047,SUCCESS,,,FALSE
ATMPT01231,MNDT00199,CUST0114,Spotify Premium,2026-06-21,2026-06-21,1,119,79970,SUCCESS,,,FALSE
ATMPT01232,MNDT00199,CUST0114,Spotify Premium,2026-07-21,2026-07-21,1,119,95501,SUCCESS,,,FALSE
ATMPT01233,MNDT00199,CUST0114,Spotify Premium,2026-08-21,2026-08-21,1,119,117135,SUCCESS,,,FALSE
